video_id,comment,label
_sr2wpO4b64,"It took me some time to realize that my leader does not like me. He act so much nicer with other colleagues, but with me he is more critical and never gives compliments face-to-face. Even when I delivered my master thesis, he was not able so say congratz. I also realized that it must have been my boss who wanted to hire me and not my leader. But because it's my leader I have weekly check-ins with, it does not help to have a good leader. So after only 3 months in the part time job, I am going to quit. The good thing is that I finally can search for a job that is much more relevant for my political science background.",Neutral
_sr2wpO4b64,"guys let me just save u 11 minutes... if you have a toxic boss, it's time to move companies. it's simple as that really. there's no saving the team you're working on. been there done that. either find a new company to work for or move teams. the only way to win against a toxic boss is to leave.",Positive
_sr2wpO4b64,"I met a German worker that told me that in Germany, even warehouse workers save a years worth of salary for a rainy day. Being financially secure allows you to see your job objectively.",Positive
_sr2wpO4b64,"I had a boss who would make us dinner and was always joking. I realize now my humor caused others to joke with me in ways i wasnt okay with but would only later addres it in what i see as now wrong. 

I was breast feeding at work. He made a comment s about my circumstances . I dont think i know how to handle direct confrontation with someone in .. power.. i think i reported him rather then directly .. 

I later missed that boss. His name was Griffin which i attribute now to “griffen’door”   

I don't like who i am and I wish i had skills in handling things differently.   Im in counseling to figure out.. but back then i wish i had taken into account Him as a whole rather thrn something in the moment that angered me enough to tell on him. 

This was a pervasive problem in my life.. i also see that i wasnt approachable when i was in a power seat.. which is likely the karma that came around. If i used my power in a way that made others feel like they could not confront me or ask directly.. it came out in ways of someone going to my boss and me getting fired or let go.  Now i think silencing others in even subtle ways is wrong and Want to out the bully i was and the karma that came around but not in a pattern i could see quickly enough. Now that i see and understand.. im doing my best to confess it and change my behavior. 

When i got scared.. i would use what i thought of as protective measures (like telling someone) but would not do that on myself when i see now others were intimidated by me.   

I hope to be given opportunities to demonstrate that to no longer be true. But in that pattern.. i feel ashamed and wish i knew appropriate ways to be :act/ engage or make better future choices that dont cause others to feel bad.",Negative
_sr2wpO4b64,"Am a nanny and tried to set my boundaries saying if I sleep over I should get paid and now my boss is trying to belittle me doing all this shiet to blow my mind,am thinking of quitting 😢",Negative
_sr2wpO4b64,Even all the way down to retail you'll deal with shitty bosses... The best advice is always move on to bigger and better things.,Positive
_sr2wpO4b64,"These are logical suggestions that might help in the very LONG run.  However, I would just prefer you come shake some sense into my boss.  (Note that it might take you a while.)",Positive
_sr2wpO4b64,Make a video on how tolerate a bihari boss,Neutral
_sr2wpO4b64,"i laugh at them, not hysterically just a slight weird look and a chuckle, always do your job like you dont need them at all, be your own boss at work",Positive
_sr2wpO4b64,This happens to me I not just have toxic boss but most supervisors too they all bullying me degrading me gaslighting me 😢,Negative
_sr2wpO4b64,I have been at my job 16 years with this toxic boss and now dealing with a mom With dementia  I am tired of putting up with the boss.  She called me out on teams on a mistake in front of the group on chat instead of talking to me one on one.  What should I do?  I am sick of it but feel stuck with this job making decent  money,Negative
_sr2wpO4b64,"My manager is grumpy, anoyying, nitpicky, whinny, loud, obnoxious, and someone I'm tempted to Punch her. I'm really glad I don't work with her all the time and most of the time I don't. I'm really happy when I'm not working with this unprofessional women.",Negative
_sr2wpO4b64,What about an overbearing manager?  He tramples over everyone in webex seemingly has control issues.  He’s driving everyone crazy but he’s the Director so we all just take it.  It’s causing me extreme anxiety.  Also i’m not getting training i desperately need and am being ignored.  I have lots of documentation.  New people have moved into our department taking over.  Sounds like they are cleaning house right?,Negative
_sr2wpO4b64,"From age 20 first you have to decide  to achieve financial freedom in 20 years. Live like minimalist, save invest save invest save invest........at 40 your passive income should be equal to your salary .......and then you convert yourself to a professional  who works on this terms from an employee who tolerates idiots for money",Positive
_sr2wpO4b64,"1. Don't let their actions get to you.
Don't take their actions personal. 
2. Act foolish. Don't react inline with their actions. Show them kindness 
3. Get a new job.
4. Draft a professional resignation letter 
5. Grow your capacity. Use them as a motivation.
6. Set boundaries. Vocally and in actions.",Positive
